role,company,location,time,link,Domain,scraped,Experience
Data Analyst,Fin Rise Softech PVT LTD,"Mumbai, Maharashtra, India",20 minutes ago,https://in.linkedin.com/jobs/view/data-analyst-at-fin-rise-softech-pvt-ltd-3366481414?refId=%2BLbFFWe85ngUX0DVnMemgA%3D%3D&trackingId=7Ra%2F%2Bewz%2BsXjct2rJu51HA%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,22-11-2022_12:18:19,
Data Analyst,Applicantz,"Bangalore Urban, Karnataka, India",1 day ago,https://in.linkedin.com/jobs/view/data-analyst-at-applicantz-3369131145?refId=%2BLbFFWe85ngUX0DVnMemgA%3D%3D&trackingId=ya4cKZsQPbkmU07Dx3GcUQ%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,22-11-2022_12:18:19,
Data Analyst,Quess IT Staffing,"Gurugram, Haryana, India",1 hour ago,https://in.linkedin.com/jobs/view/data-analyst-at-quess-it-staffing-3363923852?refId=%2BLbFFWe85ngUX0DVnMemgA%3D%3D&trackingId=ZwMbhCRKTssa4KV3vqcL4Q%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,22-11-2022_12:18:19,experience of 4 to 1
"Data Analyst - SQL - Gurgaon, HR",Optum,"Gurgaon, Haryana, India",1 day ago,https://in.linkedin.com/jobs/view/data-analyst-sql-gurgaon-hr-at-optum-3369124481?refId=%2BLbFFWe85ngUX0DVnMemgA%3D%3D&trackingId=I2V0mgCxN81lisjGW%2BObNw%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,22-11-2022_12:18:19,
"Data Analyst, Forward Kitchens (Remote) - $60,000/year USD",Crossover,"Maharashtra, India",1 day ago,https://in.linkedin.com/jobs/view/data-analyst-forward-kitchens-remote-%2460-000-year-usd-at-crossover-3358708264?refId=%2BLbFFWe85ngUX0DVnMemgA%3D%3D&trackingId=RGM1UQscTqHm1guI8aUT%2BQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,22-11-2022_12:18:19,
Engineering Data Analyst,TE Connectivity,"Bengaluru, Karnataka, India",33 minutes ago,https://in.linkedin.com/jobs/view/engineering-data-analyst-at-te-connectivity-3366462827?refId=%2BLbFFWe85ngUX0DVnMemgA%3D%3D&trackingId=pbC3GVC7%2FDbBrAwsncSSbQ%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,22-11-2022_12:18:19,Experience Other Employment Experience 3-5 years
Data Specialist,C2FO,"Gautam Buddha Nagar, Uttar Pradesh, India",16 hours ago,https://in.linkedin.com/jobs/view/data-specialist-at-c2fo-3369459331?refId=%2BLbFFWe85ngUX0DVnMemgA%3D%3D&trackingId=phRRaUPBezuU4enliWv7ow%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,22-11-2022_12:18:19,Experience Freshers and up to 1 yrs
"Data Analyst, Forward Kitchens (Remote) - $60,000/year USD",Crossover,"Ludhiana, Punjab, India",23 hours ago,https://in.linkedin.com/jobs/view/data-analyst-forward-kitchens-remote-%2460-000-year-usd-at-crossover-3358702809?refId=%2BLbFFWe85ngUX0DVnMemgA%3D%3D&trackingId=RLm8vlnIEdKRKZNCHyFLbw%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,22-11-2022_12:18:19,3+ years of experience
Senior Data Analyst,Bombay Play,"Bengaluru, Karnataka, India",26 minutes ago,https://in.linkedin.com/jobs/view/senior-data-analyst-at-bombay-play-3370179456?refId=%2BLbFFWe85ngUX0DVnMemgA%3D%3D&trackingId=vFpk8tuXvP1sp3UkRxodww%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,22-11-2022_12:18:19,
Data Engineer,FairMoney,"Bengaluru, Karnataka, India",14 hours ago,https://in.linkedin.com/jobs/view/data-engineer-at-fairmoney-3365655591?refId=%2BLbFFWe85ngUX0DVnMemgA%3D%3D&trackingId=HZsh3Mxkm5qV0ZAlwHtQIw%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,22-11-2022_12:18:19,3+ years of work experience
Data Streaming,Tata Consultancy Services,India,22 hours ago,https://in.linkedin.com/jobs/view/data-streaming-at-tata-consultancy-services-3363224072?refId=%2BLbFFWe85ngUX0DVnMemgA%3D%3D&trackingId=x%2BpWppx7giAaKQnSS24uzA%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,22-11-2022_12:18:19,Experience Range3 to 7 Years
TCS Hiring For PLSQL with Power BI,Tata Consultancy Services,"Bengaluru, Karnataka, India",23 hours ago,https://in.linkedin.com/jobs/view/tcs-hiring-for-plsql-with-power-bi-at-tata-consultancy-services-3363210550?refId=%2BLbFFWe85ngUX0DVnMemgA%3D%3D&trackingId=tcIhGyxcnGYn%2BQTKhpw%2BOA%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,22-11-2022_12:18:19,Experience 2-6
Data Science,Infosys,"Bengaluru, Karnataka, India",18 hours ago,https://in.linkedin.com/jobs/view/data-science-at-infosys-3308957201?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=y4qjHlZYISbA%2FCQc9eB0ug%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,
Data Analyst - Planning,Myntra,"Bengaluru, Karnataka, India",1 hour ago,https://in.linkedin.com/jobs/view/data-analyst-planning-at-myntra-3363931224?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=uAeQEgD69WSGIdDVp3Ppxg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,"1-4 years of professional experience , 3-4 Years of professional experience"
Data Analyst,Annalect India,"Bengaluru, Karnataka, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-annalect-india-3363232109?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=7K32h0E8AtpwaJi%2BFnwSvA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,2 to 3 years of experience
AI/ML Developer,Tata Consultancy Services,"Bengaluru, Karnataka, India",2 hours ago,https://in.linkedin.com/jobs/view/ai-ml-developer-at-tata-consultancy-services-3363904859?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=1flXVycoVhdmkp9k1UBbcQ%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,
Data Scientist,AKS ProTalent,India,58 minutes ago,https://in.linkedin.com/jobs/view/data-scientist-at-aks-protalent-3363931323?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=Pz%2BgmwEQgUcMOAqzQfOuQg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,
Data Scientist,Tata Consultancy Services,"Bengaluru, Karnataka, India",23 hours ago,https://in.linkedin.com/jobs/view/data-scientist-at-tata-consultancy-services-3363207075?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=cfg603HjFeQKbXmtvSktfw%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,3+ years of experience
Machine Learning Engineer,Tata Consultancy Services,"Bengaluru, Karnataka, India",23 hours ago,https://in.linkedin.com/jobs/view/machine-learning-engineer-at-tata-consultancy-services-3363206749?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=KWcn%2BRsdSQR0kHuehiRQqw%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,
Data Scientist (Machine Learning & Python),CyberQ Consulting,"Hyderabad, Telangana, India",13 hours ago,https://in.linkedin.com/jobs/view/data-scientist-machine-learning-python-at-cyberq-consulting-3365670769?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=XkOplV6bp1C%2B%2FPtDbliD%2BA%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,
Data Scientist,IGP.com,"Mumbai, Maharashtra, India",16 minutes ago,https://in.linkedin.com/jobs/view/data-scientist-at-igp-com-3366478897?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=B2dkSoxeBYP7RcXFWtE7xw%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,
Machine Learning Engineer _BANGALORE,Quess IT Staffing,"Bengaluru, Karnataka, India",1 hour ago,https://in.linkedin.com/jobs/view/machine-learning-engineer-bangalore-at-quess-it-staffing-3366413947?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=XCgcKDNzEVh9Y99MU1ohyA%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,6 to 8 Years of experience
Data Scientist,FargoWiz LTD. Company,"Jaipur, Rajasthan, India",1 hour ago,https://in.linkedin.com/jobs/view/data-scientist-at-fargowiz-ltd-company-3366421071?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=AYDK6rcCRqRhTywUMA0BJQ%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,1 - 2 years of experience
Data Analyst - ED&A,Qween Network LLP,"Bengaluru, Karnataka, India",17 hours ago,https://in.linkedin.com/jobs/view/data-analyst-ed-a-at-qween-network-llp-3365625029?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=HqKGoYuAr8fT53hM7sFBOg%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,
Data Scientist - Machine Learning and Python,CyberQ Consulting,"Hyderabad, Telangana, India",13 hours ago,https://in.linkedin.com/jobs/view/data-scientist-machine-learning-and-python-at-cyberq-consulting-3365670767?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=QPUdWE%2BmGfwLZ7TwsDsW6g%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,4-8 years of experience
Digio.in - Software Engineer - Machine Learning,Digio.in,"Bengaluru, Karnataka, India",15 hours ago,https://in.linkedin.com/jobs/view/digio-in-software-engineer-machine-learning-at-digio-in-3363293424?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=2x3frjYoDh1kRdmclPru0g%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,
"Data Scientist II, Analytics",Expedia Group,"Gurgaon, Haryana, India",1 hour ago,https://in.linkedin.com/jobs/view/data-scientist-ii-analytics-at-expedia-group-3370151534?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=BxRQI1EVtG4X3oXs8%2BX4xA%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,2+ years of professional experience
Business Analyst(Python-Data Analytics),Evalueserve,"Gurugram, Haryana, India",50 minutes ago,https://in.linkedin.com/jobs/view/business-analyst-python-data-analytics-at-evalueserve-3370172431?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=%2BxvMinnLALsXuAmlBGcgkg%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,"3-9 years experience , 3 - 9 Years of experience"
Data Scientist,Donaldson,"Gurgaon, Haryana, India",15 hours ago,https://in.linkedin.com/jobs/view/data-scientist-at-donaldson-3365651003?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=N1SMP1XrMSgds1MhtdV3Pg%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,"Experience


3-6 years"
Data Analyst,WSP,"Noida, Uttar Pradesh, India",13 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-wsp-3369526964?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=TmJ32AbGpKHrMbAD%2FaOapg%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,
Data Analysis Intern (Remote Internship - Analyst),Brainnest,"Kolkata, West Bengal, India",9 hours ago,https://in.linkedin.com/jobs/view/data-analysis-intern-remote-internship-analyst-at-brainnest-3363450119?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=k85qoKKaYMfP%2FD2wNwLdrw%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,
Product Analyst,Cricbuzz.com,"Bengaluru, Karnataka, India",20 hours ago,https://in.linkedin.com/jobs/view/product-analyst-at-cricbuzz-com-3363240928?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=6rIlLwK%2Fvc%2FAdLmYIyr9qA%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,
Business Analyst - MS-BFS015791,Genpact,"Noida, Uttar Pradesh, India",4 hours ago,https://in.linkedin.com/jobs/view/business-analyst-ms-bfs015791-at-genpact-3369990399?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=eWAjAV4bE1WbBi3dOBgWgQ%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,
Data Science Internship in Bangalore at Evobi Automation Private Limited (Bibox Labs),BiBox Labs,"Bengaluru, Karnataka, India",17 hours ago,https://in.linkedin.com/jobs/view/data-science-internship-in-bangalore-at-evobi-automation-private-limited-bibox-labs-at-bibox-labs-3369445355?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=l2k9VLZrwNzT3rjdepNAaQ%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,
Data Explorer - 17440,Cortex Consultants LLC,"Chennai, Tamil Nadu, India",20 hours ago,https://in.linkedin.com/jobs/view/data-explorer-17440-at-cortex-consultants-llc-3365155240?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=t%2FSXwuaQffBGV8EWPFC7Ug%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,5-7 years experience
Business Intelligence Associate / Analyst,Gartner,"Gurgaon, Haryana, India",18 hours ago,https://in.linkedin.com/jobs/view/business-intelligence-associate-analyst-at-gartner-3365163360?refId=GxwzI5OJ7HoSs9L4RfLukQ%3D%3D&trackingId=LcX%2BCbMh6kh1a2m4Nx8q4Q%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,22-11-2022_12:18:19,
Business Analyst - MS-BFS015791,Genpact,"Noida, Uttar Pradesh, India",4 hours ago,https://in.linkedin.com/jobs/view/business-analyst-ms-bfs015791-at-genpact-3369990399?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=J9SHfWXr7da1i2Nfqe%2BSxw%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,
Business Analyst,AKS ProTalent,India,14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-aks-protalent-3365660555?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=pNkuqZDVZhTcfKNhtzSuZA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,
Business Analyst Intern,Yoga Bar (Sprout Life Foods),"Bengaluru, Karnataka, India",8 hours ago,https://in.linkedin.com/jobs/view/business-analyst-intern-at-yoga-bar-sprout-life-foods-3369795737?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=Iri2HItG2xEmQmr1XGY0Sg%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,
Business Analyst Intern,Banao Technologies,India,29 minutes ago,https://in.linkedin.com/jobs/view/business-analyst-intern-at-banao-technologies-3366473896?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=E%2FdxDmaGWmlzDaSZpxcxRw%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,
"Business Analyst, Forward Kitchens (Remote) - $60,000/year USD",Crossover,"Maharashtra, India",19 hours ago,https://in.linkedin.com/jobs/view/business-analyst-forward-kitchens-remote-%2460-000-year-usd-at-crossover-3358701698?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=kxCTvSGbkUlIYl2gxG9w3Q%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,3+ years of experience
Business Analyst - GSDN (Remote),Getinz | India's Top Executive Search Firm,"Coimbatore, Tamil Nadu, India",8 hours ago,https://in.linkedin.com/jobs/view/business-analyst-gsdn-remote-at-getinz-india-s-top-executive-search-firm-3369798293?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=P0UTyDLcQCp5%2B2m2JPrwUg%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,5+ years of experience
"Business Analyst, Forward Kitchens (Remote) - $60,000/year USD",Crossover,"Delhi, Delhi, India",19 hours ago,https://in.linkedin.com/jobs/view/business-analyst-forward-kitchens-remote-%2460-000-year-usd-at-crossover-3358702575?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=B3TL5vsIo8InUL2OY4L19w%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,3+ years of experience
DG- Business analyst- Data Insight-BFS020442,Genpact,"Bengaluru, Karnataka, India",19 hours ago,https://in.linkedin.com/jobs/view/dg-business-analyst-data-insight-bfs020442-at-genpact-3107172004?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=D6AGVcf2xCfgrZ6tbyRbvA%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,
Business Analyst,NatWest Group,"Gurgaon, Haryana, India",10 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-natwest-group-3369777260?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=d%2Bco38m3XHPBcUnJwk4dlQ%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,
Business Analyst-BFS024372,Genpact,"Bengaluru, Karnataka, India",22 hours ago,https://in.linkedin.com/jobs/view/business-analyst-bfs024372-at-genpact-3369154402?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=Tdo32ct%2B%2BYXNsNLpmfku8g%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,
Intern/Junior Business Analyst (Remote Business Analysis Internship),Brainnest,"New Delhi, Delhi, India",9 hours ago,https://in.linkedin.com/jobs/view/intern-junior-business-analyst-remote-business-analysis-internship-at-brainnest-3363443944?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=y446Omy1H4QI%2BC4jGNkxCA%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,
Intern/Junior Business Analyst (Remote Business Analysis Internship),Brainnest,"Mumbai, Maharashtra, India",9 hours ago,https://in.linkedin.com/jobs/view/intern-junior-business-analyst-remote-business-analysis-internship-at-brainnest-3363445657?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=S%2FbOB1iqU8MMzq3WCDSaeQ%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,
BUSINESS PROCESS ANALYST II,TE Connectivity,"Bengaluru, Karnataka, India",33 minutes ago,https://in.linkedin.com/jobs/view/business-process-analyst-ii-at-te-connectivity-3366469658?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=GipaWtMbtI%2BTHbjZwh3%2F1Q%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,5+ years of relevant work experience.
Performance & Business Management Analyst,NatWest Group,"Gurgaon, Haryana, India",16 hours ago,https://in.linkedin.com/jobs/view/performance-business-management-analyst-at-natwest-group-3369460869?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=pwv0JnXQ2PdPLDBg71%2FqVQ%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,
DG - Business Analyst - Global Trade Specialist-ANA004430,Genpact,"Bengaluru, Karnataka, India",19 hours ago,https://in.linkedin.com/jobs/view/dg-business-analyst-global-trade-specialist-ana004430-at-genpact-3071917913?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=GTdYasZ1uYTWLjcEpZXziw%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,
"Business Analyst, AVP",NatWest Group,"Gurgaon, Haryana, India",22 hours ago,https://in.linkedin.com/jobs/view/business-analyst-avp-at-natwest-group-3355051999?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=YShrF6p7RoexS6vmmSdSYg%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,
Business Resiliency Analyst,Accenture in India,"Kolkata, West Bengal, India",12 hours ago,https://in.linkedin.com/jobs/view/business-resiliency-analyst-at-accenture-in-india-3369552316?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=CId6BF8XVfA3lueiMqWpgw%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,
Senior Business Application Analyst,NICE Ltd,"Pune, Maharashtra, India",21 hours ago,https://in.linkedin.com/jobs/view/senior-business-application-analyst-at-nice-ltd-3365147668?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=8x5EgCA34mV2qHdz4rQv4Q%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,5 years of experience
Business Resiliency Analyst,Accenture in India,"Open Area, Delhi, India",12 hours ago,https://in.linkedin.com/jobs/view/business-resiliency-analyst-at-accenture-in-india-3369547934?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=yJ2W0XSe3gDKCCZUaYkOXg%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,"3+ years of experience , 3+ years of experience"
Business Analyst(Python-Data Analytics),Evalueserve,"Gurugram, Haryana, India",50 minutes ago,https://in.linkedin.com/jobs/view/business-analyst-python-data-analytics-at-evalueserve-3370172431?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=sUTl1fvOF%2B9i3JiIaWXgbw%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,"3-9 years experience , 3 - 9 Years of experience"
Business Intelligence Associate / Analyst,Gartner,"Gurgaon, Haryana, India",18 hours ago,https://in.linkedin.com/jobs/view/business-intelligence-associate-analyst-at-gartner-3365163360?refId=qCeUtowAGSovsY2El1pyYw%3D%3D&trackingId=TJ7Y%2Fh2cMnbm7JJPVuTb6w%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,22-11-2022_12:18:19,"experience
2+ years"
